r2,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/n_estimators,config/max_depth,logdir,node_count,total_tuning_time
0.45938377005463427,1779028508,,False,1,98547_00000,2026-05-17_14-35-08,0.15643310546875,0.15643310546875,30042,group15-dev,192.168.2.118,0.15643310546875,1,50,5.0,98547_00000,2,7.971948146820068
0.49316880152003983,1779028508,,False,1,98547_00001,2026-05-17_14-35-08,0.22960114479064941,0.22960114479064941,30043,group15-dev,192.168.2.118,0.22960114479064941,1,50,10.0,98547_00001,2,7.971948146820068
0.4827841217062062,1779028507,,False,1,98547_00002,2026-05-17_14-35-07,0.19617247581481934,0.19617247581481934,28209,group15-worker1,192.168.2.66,0.19617247581481934,1,50,,98547_00002,2,7.971948146820068
0.4676525492176534,1779028507,,False,1,98547_00003,2026-05-17_14-35-07,0.2341020107269287,0.2341020107269287,28210,group15-worker1,192.168.2.66,0.2341020107269287,1,100,5.0,98547_00003,2,7.971948146820068
0.48557124229174564,1779028509,,False,1,98547_00004,2026-05-17_14-35-09,0.349315881729126,0.349315881729126,28276,group15-worker1,192.168.2.66,0.349315881729126,1,100,10.0,98547_00004,2,7.971948146820068
0.4818169560260096,1779028509,,False,1,98547_00005,2026-05-17_14-35-09,0.3784613609313965,0.3784613609313965,28277,group15-worker1,192.168.2.66,0.3784613609313965,1,100,,98547_00005,2,7.971948146820068
0.46312095887614557,1779028512,,False,1,98547_00006,2026-05-17_14-35-12,0.5870351791381836,0.5870351791381836,30134,group15-dev,192.168.2.118,0.5870351791381836,1,200,5.0,98547_00006,2,7.971948146820068
0.4773751172152788,1779028512,,False,1,98547_00007,2026-05-17_14-35-12,0.8453769683837891,0.8453769683837891,30133,group15-dev,192.168.2.118,0.8453769683837891,1,200,10.0,98547_00007,2,7.971948146820068
0.479460321330637,1779028512,,False,1,98547_00008,2026-05-17_14-35-12,0.7891652584075928,0.7891652584075928,28344,group15-worker1,192.168.2.66,0.7891652584075928,1,200,,98547_00008,2,7.971948146820068
